"Date","Year","Quarter","Month_Number","Month_Name","Product_Category","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-01-16",2025,1,1,January,Dolls,119,2101.189999999999,1145.07,956.1200000000001,0.45503738357787754
"2025-01-16",2025,1,1,January,Educational,101,1651.4600000000003,963.1899999999998,688.2699999999995,0.41676455984401645
"2025-01-16",2025,1,1,January,Model Kits,30,514.43,286.24,228.19000000000003,0.44357832941313696
"2025-01-16",2025,1,1,January,Outdoor Play,106,1956.4299999999998,1108.5199999999993,847.9100000000003,0.433396543704605
"2025-01-16",2025,1,1,January,Plush,83,1257.4,737.2000000000003,520.2,0.4137108318752982
"2025-01-16",2025,1,1,January,Pretend Play,86,1760.1000000000001,1052.5,707.5999999999999,0.40202261235157083
"2025-01-16",2025,1,1,January,Puzzles,128,2400.2699999999995,1235.3200000000004,1164.95,0.4853412324446834
"2025-01-16",2025,1,1,January,STEM Kits,79,1738.4200000000008,980.7399999999997,757.6800000000001,0.4358440422912758
"2025-01-16",2025,1,1,January,Toy Vehicles,143,2079.8900000000003,1209.64,870.2499999999997,0.4184115506108494
"2025-01-17",2025,1,1,January,Action Figures,157,2943.9799999999987,1621.6699999999998,1322.31,0.44915726329662586
"2025-01-17",2025,1,1,January,Arts & Crafts,162,1910.87,1132.49,778.3799999999998,0.40734325202656374
"2025-01-17",2025,1,1,January,Baby & Toddler,153,2686.3599999999983,1488.6600000000003,1197.6999999999998,0.44584493515388873
"2025-01-17",2025,1,1,January,Board Games,143,2428.7499999999995,1363.9400000000007,1064.8099999999997,0.4384189397838394
"2025-01-17",2025,1,1,January,Building Blocks,95,1490.4200000000003,850.3499999999999,640.0699999999998,0.42945612646099734
"2025-01-17",2025,1,1,January,Card Games,64,1478.5800000000002,801.78,676.8000000000001,0.45773647688998903
"2025-01-17",2025,1,1,January,Collectibles,12,232.68,114.23999999999998,118.44000000000001,0.5090252707581228
"2025-01-17",2025,1,1,January,Dolls,101,1844.0500000000002,1043.9900000000002,800.0600000000003,0.43386025324692945
"2025-01-17",2025,1,1,January,Educational,79,1513.1100000000001,858.6800000000002,654.43,0.43250655933805204
"2025-01-17",2025,1,1,January,Model Kits,28,485.08,250.06,235.02,0.4844974024903109
"2025-01-17",2025,1,1,January,Outdoor Play,86,1363.1300000000003,728.05,635.0800000000002,0.4658983369157747
"2025-01-17",2025,1,1,January,Plush,94,1306.52,778.13,528.3900000000001,0.40442549673943
"2025-01-17",2025,1,1,January,Pretend Play,76,1764.7200000000003,1079.3700000000001,685.3499999999999,0.388361893104855
"2025-01-17",2025,1,1,January,Puzzles,122,2219.1599999999994,1162.5900000000001,1056.5700000000002,0.4761125831395665
"2025-01-17",2025,1,1,January,STEM Kits,70,1332.21,755.48,576.7300000000001,0.4329122285525556
"2025-01-17",2025,1,1,January,Toy Vehicles,141,2480.150000000001,1379.6599999999999,1100.49,0.44371912989133705
"2025-01-18",2025,1,1,January,Action Figures,120,2209.249999999999,1249.7200000000005,959.5299999999996,0.4343238655652371
"2025-01-18",2025,1,1,January,Arts & Crafts,158,2164.5399999999995,1321.3299999999995,843.2099999999998,0.38955621055743944
"2025-01-18",2025,1,1,January,Baby & Toddler,139,2104.0799999999995,1173.46,930.6199999999998,0.442293068704612
"2025-01-18",2025,1,1,January,Board Games,112,1854.1499999999996,1032.5100000000002,821.64,0.44313566863522375
"2025-01-18",2025,1,1,January,Building Blocks,86,1238.78,728.2300000000001,510.55,0.41213936292158415
"2025-01-18",2025,1,1,January,Card Games,51,1112.98,583.28,529.7000000000002,0.475929486603533
"2025-01-18",2025,1,1,January,Collectibles,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-01-18",2025,1,1,January,Dolls,94,1534.4799999999996,850.9799999999999,683.4999999999999,0.44542776706115433
"2025-01-18",2025,1,1,January,Educational,104,1757.2200000000003,1015.0799999999998,742.14,0.4223375559121794
"2025-01-18",2025,1,1,January,Model Kits,72,1203.7599999999998,627.0900000000001,576.6699999999998,0.47905728716687707
"2025-01-18",2025,1,1,January,Outdoor Play,111,1753.3799999999999,1002.1899999999999,751.1900000000002,0.42842395829768803
"2025-01-18",2025,1,1,January,Plush,81,1220.5199999999998,768.2500000000001,452.27,0.3705551732048636
"2025-01-18",2025,1,1,January,Pretend Play,118,2147.54,1339.3000000000002,808.2399999999998,0.3763562029112379
"2025-01-18",2025,1,1,January,Puzzles,91,1782.5799999999995,938.8399999999999,843.7400000000001,0.47332518035656207
"2025-01-18",2025,1,1,January,STEM Kits,94,1803.7700000000004,1029.4299999999998,774.3400000000001,0.42928976532484736
"2025-01-18",2025,1,1,January,Toy Vehicles,108,1887.5200000000004,1112.1100000000001,775.4099999999999,0.41080889209120947
"2025-01-19",2025,1,1,January,Action Figures,124,2741.5699999999993,1559.21,1182.3599999999997,0.4312711329639586
"2025-01-19",2025,1,1,January,Arts & Crafts,145,1777.8400000000004,1078.3700000000001,699.4699999999999,0.39343810466633655
"2025-01-19",2025,1,1,January,Baby & Toddler,113,1630.2999999999997,938.1599999999995,692.14,0.42454762927068646
"2025-01-19",2025,1,1,January,Board Games,82,1705.11,933.2499999999999,771.8600000000001,0.45267460750332833
"2025-01-19",2025,1,1,January,Building Blocks,89,1282.5899999999997,725.4499999999999,557.1399999999999,0.43438667072096304
"2025-01-19",2025,1,1,January,Card Games,59,1392.98,736.2299999999999,656.7500000000001,0.47147123433215127
"2025-01-19",2025,1,1,January,Collectibles,1,19.39,9.52,9.870000000000001,0.5090252707581228
"2025-01-19",2025,1,1,January,Dolls,99,1836.17,1007.1699999999998,829.0000000000002,0.4514832504615587
"2025-01-19",2025,1,1,January,Educational,134,2377.85,1307.4099999999996,1070.44,0.45017137329940915
"2025-01-19",2025,1,1,January,Model Kits,60,1110.14,613.3700000000001,496.7699999999998,0.447484101104365
"2025-01-19",2025,1,1,January,Outdoor Play,98,1702.2399999999998,942.9899999999998,759.2500000000001,0.44602993702415655
"2025-01-19",2025,1,1,January,Plush,74,1151.9099999999996,693.18,458.7300000000001,0.39823423704976973
"2025-01-19",2025,1,1,January,Pretend Play,121,2312.5300000000007,1424.61,887.9199999999998,0.3839604242971981
"2025-01-19",2025,1,1,January,Puzzles,82,1337.54,694.09,643.4499999999999,0.4810697250175695
"2025-01-19",2025,1,1,January,STEM Kits,92,2130.2599999999998,1189.09,941.17,0.44180991991587887
"2025-01-19",2025,1,1,January,Toy Vehicles,97,1710.5700000000002,1000.8899999999995,709.68,0.41487925077605703
"2025-01-20",2025,1,1,January,Action Figures,123,2348.5899999999992,1331.43,1017.1600000000001,0.4330938988925272
"2025-01-20",2025,1,1,January,Arts & Crafts,155,1807.7299999999996,1096.85,710.8800000000001,0.39324456638989247
"2025-01-20",2025,1,1,January,Baby & Toddler,114,1640.9699999999996,928.4399999999998,712.5299999999999,0.43421269127406353
"2025-01-20",2025,1,1,January,Board Games,83,1477.9499999999996,793.4000000000001,684.5500000000001,0.4631753442268008
"2025-01-20",2025,1,1,January,Building Blocks,104,1382.54,787.75,594.7900000000002,0.430215400639403
"2025-01-20",2025,1,1,January,Card Games,109,2284.99,1155.7100000000005,1129.2800000000002,0.49421660488667357
"2025-01-20",2025,1,1,January,Collectibles,9,174.51000000000002,85.68,88.83000000000001,0.5090252707581228
"2025-01-20",2025,1,1,January,Dolls,94,1599.45,899.8900000000002,699.5600000000002,0.437375347775798
"2025-01-20",2025,1,1,January,Educational,100,1838.2800000000004,995.56,842.7199999999999,0.4584285310181255
"2025-01-20",2025,1,1,January,Model Kits,64,1017.7500000000001,571.3300000000002,446.41999999999985,0.4386342422009332
"2025-01-20",2025,1,1,January,Outdoor Play,126,2383.8100000000004,1321.02,1062.79,0.44583670678451714
"2025-01-20",2025,1,1,January,Plush,69,1165.9700000000003,732.34,433.63,0.37190493751983317
"2025-01-20",2025,1,1,January,Pretend Play,95,1638.7800000000009,962.9799999999998,675.8,0.41237994117575244
"2025-01-20",2025,1,1,January,Puzzles,97,1862.3799999999999,991.3300000000002,871.0499999999997,0.4677079865548383
"2025-01-20",2025,1,1,January,STEM Kits,78,1537.42,848.1599999999999,689.26,0.44832251434220965
"2025-01-20",2025,1,1,January,Toy Vehicles,126,2062.3300000000004,1153.17,909.1599999999999,0.44084118448550896
"2025-01-21",2025,1,1,January,Action Figures,118,2319.2699999999986,1300.31,1018.9600000000004,0.43934513877211406
"2025-01-21",2025,1,1,January,Arts & Crafts,142,1955.3799999999994,1218.0999999999997,737.28,0.3770520308073112
"2025-01-21",2025,1,1,January,Baby & Toddler,126,1787.6699999999996,1017.4399999999996,770.2299999999996,0.4308569254951975
"2025-01-21",2025,1,1,January,Board Games,72,1326.6399999999996,753.8700000000002,572.7699999999999,0.43174485919314964
"2025-01-21",2025,1,1,January,Building Blocks,86,1201.2399999999998,685.9999999999999,515.2399999999999,0.42892344577270153
"2025-01-21",2025,1,1,January,Card Games,56,1205.79,614.9699999999999,590.8200000000002,0.48998581842609423
"2025-01-21",2025,1,1,January,Dolls,120,2152.89,1223.4500000000003,929.4399999999999,0.4317173659592455
"2025-01-21",2025,1,1,January,Educational,108,1969.4399999999991,1071.56,897.8800000000002,0.45590624746120756
"2025-01-21",2025,1,1,January,Model Kits,54,700.0500000000001,369.8400000000001,330.2099999999999,0.4716948789372186
"2025-01-21",2025,1,1,January,Outdoor Play,141,2434.29,1347.22,1087.0700000000006,0.44656552834707475
"2025-01-21",2025,1,1,January,Plush,89,1355.8199999999995,786.9899999999999,568.83,0.41954684250121715
"2025-01-21",2025,1,1,January,Pretend Play,113,2041.2199999999993,1229.3199999999997,811.8999999999997,0.39775232459019605
"2025-01-21",2025,1,1,January,Puzzles,120,2224.69,1206.1900000000003,1018.5,0.45781659467161717
"2025-01-21",2025,1,1,January,STEM Kits,92,2059.78,1129.6599999999999,930.1199999999998,0.45156278825894014
"2025-01-21",2025,1,1,January,Toy Vehicles,160,2790.48,1572.1400000000008,1218.3399999999997,0.43660588859264343
"2025-01-22",2025,1,1,January,Action Figures,126,2496.8799999999987,1420.1099999999997,1076.77,0.4312461952516743
"2025-01-22",2025,1,1,January,Arts & Crafts,121,1354.9899999999993,836.2599999999999,518.73,0.3828293935748605
"2025-01-22",2025,1,1,January,Baby & Toddler,139,2243.8599999999997,1261.479999999999,982.3799999999995,0.4378080628916241
"2025-01-22",2025,1,1,January,Board Games,99,1756.87,977.07,779.8000000000001,0.443857542106132
"2025-01-22",2025,1,1,January,Building Blocks,74,1036.29,614.15,422.13999999999993,0.4073570139632728
"2025-01-22",2025,1,1,January,Card Games,63,1532.8200000000002,772.38,760.4400000000002,0.4961052178337966
"2025-01-22",2025,1,1,January,Collectibles,12,232.68,114.24,118.44000000000003,0.5090252707581229
"2025-01-22",2025,1,1,January,Dolls,98,1785.26,942.1999999999999,843.0600000000002,0.47223373626250525
"2025-01-22",2025,1,1,January,Educational,72,1336.4099999999999,740.9,595.5099999999998,0.4456042681512409
"2025-01-22",2025,1,1,January,Model Kits,54,959.2700000000002,541.7,417.57,0.4352997591918854
"2025-01-22",2025,1,1,January,Outdoor Play,99,1690.7399999999998,916.5499999999997,774.19,0.45790009108437735
"2025-01-22",2025,1,1,January,Plush,79,1561.0999999999997,941.2699999999999,619.83,0.3970469540708476
"2025-01-22",2025,1,1,January,Pretend Play,81,1585.7099999999998,966.99,618.7199999999999,0.3901848383374009
"2025-01-22",2025,1,1,January,Puzzles,122,2313.8199999999993,1190.8100000000004,1123.0100000000002,0.48534890354478766
"2025-01-22",2025,1,1,January,STEM Kits,69,1409.7299999999993,829.07,580.66,0.4118944762472248
"2025-01-22",2025,1,1,January,Toy Vehicles,128,2047.3700000000008,1164.8700000000001,882.4999999999994,0.43104079868318823
"2025-01-23",2025,1,1,January,Action Figures,138,3002.2199999999993,1658.2,1344.0200000000002,0.44767538688037534
"2025-01-23",2025,1,1,January,Arts & Crafts,142,1787.7699999999998,1113.32,674.4499999999998,0.3772577009346839
"2025-01-23",2025,1,1,January,Baby & Toddler,147,2369.0999999999995,1312.4199999999998,1056.6799999999998,0.4460259170149002
"2025-01-23",2025,1,1,January,Board Games,91,1671.6999999999996,925.8100000000003,745.89,0.4461865167195072
"2025-01-23",2025,1,1,January,Building Blocks,103,1431.6899999999998,823.0999999999998,608.59,0.4250850393590792
"2025-01-23",2025,1,1,January,Card Games,72,1646.07,840.1300000000001,805.9399999999998,0.48961465794285774
"2025-01-23",2025,1,1,January,Dolls,74,1452.1199999999997,797.6800000000001,654.4400000000002,0.45067900724458054
"2025-01-23",2025,1,1,January,Educational,92,1503.5099999999998,827.1899999999999,676.3199999999999,0.4498274038749327
"2025-01-23",2025,1,1,January,Model Kits,67,1065.81,570.1,495.7099999999999,0.46510165977050316
"2025-01-23",2025,1,1,January,Outdoor Play,91,1506.06,808.0699999999999,697.9900000000002,0.46345431124922
"2025-01-23",2025,1,1,January,Plush,66,1200.54,672.47,528.07,0.4398603961550636
"2025-01-23",2025,1,1,January,Pretend Play,90,2024.4500000000003,1196.34,828.1099999999999,0.4090543110474449
"2025-01-23",2025,1,1,January,Puzzles,96,1713.8999999999994,913.4200000000002,800.4799999999999,0.4670517533111618
"2025-01-23",2025,1,1,January,STEM Kits,89,1914.9900000000002,1084.37,830.6200000000001,0.4337463903205761
"2025-01-23",2025,1,1,January,Toy Vehicles,140,2519.2700000000013,1461.2100000000003,1058.0599999999997,0.41998674219119
"2025-01-24",2025,1,1,January,Action Figures,121,2719.9799999999996,1533.8899999999996,1186.0899999999997,0.4360657063654879
"2025-01-24",2025,1,1,January,Arts & Crafts,185,2487.0599999999995,1462.1900000000003,1024.87,0.4120809308983298
"2025-01-24",2025,1,1,January,Baby & Toddler,195,2765.1499999999996,1608.18,1156.9699999999993,0.41841129775961505
"2025-01-24",2025,1,1,January,Board Games,114,1953.4999999999993,1070.3400000000001,883.1600000000001,0.4520911185052472
"2025-01-24",2025,1,1,January,Building Blocks,91,1343.05,765.21,577.8399999999999,0.43024459253192354
"2025-01-24",2025,1,1,January,Card Games,80,1832.94,956.5400000000002,876.4000000000002,0.4781389461739065
"2025-01-24",2025,1,1,January,Collectibles,6,116.34,57.11999999999999,59.22000000000001,0.5090252707581229
"2025-01-24",2025,1,1,January,Dolls,116,2084.4399999999996,1126.4399999999998,958.0000000000002,0.45959586267774577
"2025-01-24",2025,1,1,January,Educational,95,1843.7499999999998,1032.71,811.0400000000001,0.4398861016949154
"2025-01-24",2025,1,1,January,Model Kits,33,642.04,382.26,259.78000000000003,0.40461653479533993
"2025-01-24",2025,1,1,January,Outdoor Play,141,2354.0900000000006,1289.26,1064.8300000000004,0.45233189895033754
"2025-01-24",2025,1,1,January,Plush,109,1800.0600000000002,1135.7,664.3600000000002,0.36907658633601115
"2025-01-24",2025,1,1,January,Pretend Play,92,2016.6699999999998,1271.8100000000002,744.8599999999998,0.36935145561742866
"2025-01-24",2025,1,1,January,Puzzles,146,2561.8700000000013,1331.7700000000004,1230.1000000000004,0.48015707276325487
"2025-01-24",2025,1,1,January,STEM Kits,73,1548.7900000000006,863.4799999999998,685.3100000000001,0.44248090444798827
"2025-01-24",2025,1,1,January,Toy Vehicles,191,3332.28,1915.3500000000013,1416.9299999999996,0.42521336742410587
"2025-01-25",2025,1,1,January,Action Figures,172,2945.8199999999983,1676.2099999999998,1269.61,0.43098695779103974
"2025-01-25",2025,1,1,January,Arts & Crafts,125,1460.4399999999996,877.4299999999998,583.01,0.399201610473556
"2025-01-25",2025,1,1,January,Baby & Toddler,199,3280.309999999999,1846.639999999999,1433.6699999999998,0.4370532053373005
"2025-01-25",2025,1,1,January,Board Games,83,1337.0599999999997,759.39,577.67,0.4320449344083288
"2025-01-25",2025,1,1,January,Building Blocks,79,1239.51,719.4200000000001,520.0899999999999,0.41959322635557594
"2025-01-25",2025,1,1,January,Card Games,92,2104.9899999999993,1115.3300000000002,989.66,0.47014950189787136
"2025-01-25",2025,1,1,January,Collectibles,6,116.34,57.12,59.220000000000006,0.5090252707581228
"2025-01-25",2025,1,1,January,Dolls,99,1986.4099999999996,1077.85,908.5600000000002,0.45738795112791436
"2025-01-25",2025,1,1,January,Educational,107,2062.16,1173.4699999999998,888.6899999999998,0.4309510416262559
"2025-01-25",2025,1,1,January,Model Kits,53,777.7200000000001,424.42000000000013,353.29999999999995,0.45427660340482423
"2025-01-25",2025,1,1,January,Outdoor Play,97,1576.6499999999999,876.8300000000002,699.8200000000002,0.4438651571369678
"2025-01-25",2025,1,1,January,Plush,61,933.8100000000001,541.6100000000001,392.20000000000005,0.41999978582366865
"2025-01-25",2025,1,1,January,Pretend Play,101,1583.8300000000004,986.9599999999997,596.8699999999999,0.37685231369528277
"2025-01-25",2025,1,1,January,Puzzles,118,1758.5199999999998,940.9100000000001,817.6099999999998,0.4649421104110274
"2025-01-25",2025,1,1,January,STEM Kits,111,2220.7900000000004,1247.8899999999996,972.8999999999999,0.4380873472953317
"2025-01-25",2025,1,1,January,Toy Vehicles,124,2278.2,1311.640000000001,966.5599999999997,0.42426477043279776
"2025-01-26",2025,1,1,January,Action Figures,152,2717.259999999999,1556.8900000000006,1160.3700000000001,0.4270367944179065
"2025-01-26",2025,1,1,January,Arts & Crafts,145,1813.489999999999,1120.5,692.99,0.3821305879822885
"2025-01-26",2025,1,1,January,Baby & Toddler,123,1825.6899999999996,1042.5999999999997,783.0899999999999,0.42892824082949466
"2025-01-26",2025,1,1,January,Board Games,74,1346.9099999999999,731.7700000000002,615.1400000000001,0.456704605355963
"2025-01-26",2025,1,1,January,Building Blocks,82,1254.48,690.3199999999999,564.16,0.4497162170779924
"2025-01-26",2025,1,1,January,Card Games,60,1437.0699999999997,738.13,698.9400000000002,0.4863646168940972
"2025-01-26",2025,1,1,January,Collectibles,6,116.34,57.11999999999999,59.22000000000001,0.5090252707581229
